-1	0	12210
-1	0	12240
-1	0	12270
-1	0	12300
-1	0	12330
-1	0	12360
-1	0	12390
-1	0	12420
0	0	12450
0	0	12480
0	0	12510
0	0	12540
0	0	12570
0	0	12600
0	0	12630
0	0	12660
0	0	12690
0	0	12720
0	0	12750
0	0	12780
-1	0	12810
-1	0	12840
-1	0	12870
-2	0	12900
-2	0	12930
-2	0	12960
-2	0	12990
-2	0	13020
-1	0	13050
-1	0	13080
-1	0	13110
-1	0	13140
0	0	13170
0	0	13200
0	0	13230
0	0	13260
0	0	13290
0	0	13320
0	0	13350
0	0	13380
0	0	13410
0	0	13440
0	0	13470
0	0	13500
0	0	13530
0	0	13560
0	0	13590
0	0	13620
0	0	13650
0	0	13680
0	0	13710
0	0	13740
0	0	13770
0	0	13800
0	0	13830
0	0	13860
0	0	13890
0	0	13920
0	0	13950
0	0	13980
0	0	14010
0	0	14040
0	0	14070
0	0	14100
0	0	14130
0	0	14160
0	0	14190
0	0	14220
0	0	14250
0	0	14280
0	0	14310
0	0	14340
0	0	14370
0	0	14400
0	0	14430
0	0	14460
0	0	14490
0	0	14520
-1	0	14550
-1	0	14580
-1	0	14610
0	0	14640
0	0	14670
0	0	14700
0	0	14730
0	0	14760
0	0	14790
0	0	14820
0	0	14850
0	0	14880
0	0	14910
0	0	14940
0	0	14970
0	0	15000
0	0	15030
0	0	15060
0	0	15090
-1	0	15120
-1	0	15150
0	0	15180
0	0	15210
0	0	15240
0	0	15270
0	0	15300
0	0	15330
0	0	15360
0	0	15390
0	0	15420
0	0	15450
0	0	15480
0	0	15510
0	0	15540
0	0	15570
0	0	15600
0	0	15630
-1	0	15660
-1	0	15690
-1	0	15720
-1	0	15750
-1	0	15780
0	0	15810
0	0	15840
0	0	15870
0	0	15900
0	0	15930
0	0	15960
0	0	15990
0	0	16020
0	0	16050
0	0	16080
0	0	16110
0	0	16140
-1	0	16170
-1	0	16200
-1	0	16230
-1	0	16260
-1	0	16290
-1	0	16320
-1	0	16350
-1	0	16380
-1	0	16410
-1	0	16440
-1	0	16470
-1	0	16500
0	0	16530
0	0	16560
0	0	16590
0	0	16620
0	0	16650
0	0	16680
0	0	16710
0	0	16740
0	0	16770
0	0	16800
0	0	16830
0	0	16860
0	0	16890
0	0	16920
0	0	16950
0	0	16980
0	0	17010
0	0	17040
0	0	17070
0	0	17100
0	0	17130
0	0	17160
-1	0	17190
-1	0	17220
0	0	17250
0	0	17280
0	0	17310
0	0	17340
0	0	17370
0	0	17400
0	0	17430
0	0	17460
0	0	17490
0	0	17520
0	0	17550
1	0	17580
1	0	17610
1	0	17640
1	0	17670
1	0	17700
1	0	17730
1	0	17760
0	0	17790
0	0	17820
0	0	17850
0	0	17880
0	0	17910
0	0	17940
0	0	17970
0	0	18000
0	0	18030
0	0	18060
0	0	18090
-1	0	18120
0	0	18150
0	0	18180
0	0	18210
0	0	18240
0	0	18270
0	0	18300
0	0	18330
0	0	18360
0	0	18390
0	0	18420
0	0	18450
0	0	18480
0	0	18510
0	0	18540
0	0	18570
0	0	18600
0	0	18630
0	0	18660
0	0	18690
0	0	18720
0	0	18750
0	0	18780
0	0	18810
0	0	18840
0	0	18870
0	0	18900
0	0	18930
0	0	18960
0	0	18990
0	0	19020
0	0	19050
0	0	19080
0	0	19110
0	0	19140
0	0	19170
0	0	19200
0	0	19230
0	0	19260
0	0	19290
0	0	19320
0	0	19350
0	0	19380
0	0	19410
0	0	19440
0	0	19470
0	0	19500
0	0	19530
0	0	19560
0	0	19590
0	0	19620
0	0	19650
0	0	19680
0	0	19710
0	0	19740
0	0	19770
0	0	19800
0	0	19830
0	0	19860
0	0	19890
0	0	19920
0	0	19950
0	0	19980
0	0	20010
0	0	20040
0	0	20070
0	0	20100
0	0	20130
0	0	20160
0	0	20190
0	0	20220
-1	0	20250
-1	0	20280
-1	0	20310
-1	0	20340
0	0	20370
0	0	20400
0	0	20430
0	0	20460
0	0	20490
0	0	20520
0	0	20550
1	0	20580
1	0	20610
1	0	20640
1	0	20670
1	0	20700
0	0	20730
0	0	20760
0	0	20790
0	0	20820
0	0	20850
0	0	20880
0	0	20910
0	0	20940
0	0	20970
0	0	21000
0	0	21030
0	0	21060
0	0	21090
0	0	21120
0	0	21150
0	0	21180
1	0	21210
1	0	21240
1	0	21270
